no;eqrat;div;perfor;ltass;gap;dealdum;roe;bonus;optval;no_emp;no_subs;no_off;ceo_age;mktbk;cfa;linsown;linstown;dum97;dum98;dum99;dum00;d2
336;0.100927204;17455;0;15.46295357;0.077957571;0;13.11999989;450000;0;2247;1;99;65;174.8999939;0.014506466;3.105035067;2.766319037;0;0;0;0;0
337;0.107052855;21286;0;15.52843571;0.067169771;0;12.67000008;275000;252597;2309;1;106;53;271.1000061;0.013891399;3.071303368;2.714694738;1;0;0;0;0
338;0.102573805;25648;0;15.66478252;0.039708804;0;13.52999973;350000;285798;2258;1;108;54;236.3999939;0.013939001;3.071303368;2.727852821;0;1;0;0;0
339;0.097244062;31562;0;15.72407532;0.03240411;0;14.93000031;485000;318934;2320;1;103;55;167.8000031;0.014907753;2.874693871;2.631888866;0;0;1;0;0
340;0.091424726;34629;0;15.74514484;0.023590284;0;16.05999947;423743;279961;2260;1;104;56;214.1000061;0.015375081;2.931726933;2.714694738;0;0;0;1;0
341;0.108539775;6094;0.007952286;14.27007484;0.110117063;0;14.46000004;110000;5.00E+05;690;1;27;56;232.3999939;0.017096935;4.100989342;1.931521416;0;1;0;0;0
342;0.106962323;16979;0;15.14440632;0.203050301;0;10.44999981;314059;180000;1781;4;81;53;176.3999939;0.01088308;2.579458952;2.995732307;0;0;0;0;0
343;0.110800736;22790;0;15.27890968;0.174032152;0;11.38000011;333923;565840;1955;4;94;54;258.6000061;0.012512322;2.541601896;2.960105181;1;0;0;0;0
344;0.107602894;27691;0;15.46671486;0.443087161;0;9.600000382;0;366667;229;1;117;55;139.6999969;0.011329397;2.553343773;2.980618715;0;1;0;0;0
345;0.102059327;30276;0;15.51270676;0.247189447;0;11.14000034;372325;271040;2116;1;117;56;130.8999939;0.013818514;2.437989712;3.169685602;0;0;1;0;0
346;0.099784829;32872;0;15.64697647;0.066992275;0;11.52000046;392200;309900;2286;3;131;57;143.8000031;0.013425205;2.265921116;3.314186096;0;0;0;1;0
347;0.090659261;28000;0;15.6737318;0.130811513;1;15.14999962;349340;173287;3193;4;153;55;216.6000061;0.014171318;2.272125959;3.06339097;0;0;0;0;0
348;0.07864964;55932;0;16.03484917;0.291407138;0;16.34000015;435600;257521;4036;6;141;57;226.3999939;0.015833719;2.844327927;3.546739578;0;0;0;0;1
349;0.086352617;62484;0;16.06756973;0.234606221;1;16.56999969;337500;318325;3822;6;142;58;385.7999878;0.01754263;2.844327927;3.529297352;1;0;0;0;1
350;0.07038708;16175;0;15.39976215;0.054896396;0;16.79999924;277397;0;2123;3;132;54;229;0.014168399;2.74148488;2.980618715;0;0;0;0;0
351;0.072063372;24957;0;15.74101448;0.131682664;0;16.79000092;0;319250;5060;1;196;55;294.2000122;0.015891139;2.398803949;2.84490943;1;0;0;0;0
352;0.061119296;36375;0;16.16385269;0.153170168;0;8.590000153;0;384367;3660;1;250;56;217.6999969;0.0103396;2.326301575;2.944438934;0;1;0;0;0
353;0.064004272;42317;0;16.20072937;0.097563431;0;17.76000023;350000;350000;3545;1;238;57;145.1999969;0.015709601;2.088153601;3.157000303;0;0;1;0;0
354;0.064461201;48865;0;16.27861404;0.136552453;0;16.57999992;189050;692000;3212;1;234;58;182.8999939;0.014051798;2.116255522;3.374168634;0;0;0;1;0
355;0.076940432;2495;0.068465851;14.38323498;0.28155905;0;16.34000015;234693;232009;821;1;28;37;193.3000031;0.02314754;4.130836964;-0.693147183;0;0;0;0;0
356;0.100199133;3797;0;13.90096378;0.226771489;0;9.109999657;84000;0;588;12;32;53;244;0.015898664;2.965273142;0.832909107;1;0;0;0;0
357;0.097978234;5593;0;14.05707741;0.039024003;0;11.17000008;62500;0;569;13;38;55;214.6999969;0.01365255;3.104586601;1.52605629;0;0;1;0;0
358;0.085960574;3999;0;13.75686073;0.041668568;0;9.170000076;63000;51000;410;1;23;63;223.8000031;0.010152306;3.410157204;3.206803322;1;0;0;0;0
359;0.071330912;4695;0;13.8934269;0.060971368;0;14.64000034;175000;0;347;1;24;44;162.1000061;0.011952467;3.889572859;3.360375404;0;0;1;0;0
360;0.07181821;4529;0;13.9037323;0.063915111;0;11.64000034;60500;212667;404;1;24;44;166.1999969;0.011269605;3.165896893;3.242592335;0;1;0;0;0
361;0.073184796;5025;0;13.95646572;0.013505614;0;14.09000015;65000;0;340;1;24;45;164.6999969;0.01138988;3.842029572;3.284663677;0;0;0;1;0
362;0.099487655;3576;0;13.82513714;0.220972538;0;13.14999962;254250;0;593;1;36;44;255.5;0.018333659;3.931041002;-0.223143548;1;0;0;0;0
363;0.084022552;3978;0;14.10024166;0.219425231;0;12.42000008;190108;0;656;1;44;45;195.6000061;0.014861536;3.936130047;0.262364268;0;1;0;0;0
364;0.09242513;5718;0;14.1735487;0.19734782;0;11.64000034;223981;0;679;2;48;46;141.1999969;0.01543984;3.924149275;0.530628264;0;0;1;0;0
365;0.096690476;5550;0;14.23854923;0.122410491;0;12.98999977;260337;0;691;2;50;47;161.3999939;0.017123098;4.04199791;1.098612309;0;0;0;1;0
366;0.114404291;9134;0;14.64387989;0.094225057;0;13.73999977;0;109696;1281;2;75;72;168.8999939;0.016538391;2.862200975;2.40694499;0;0;0;0;0
367;0.113702871;11040;0;14.74687004;0.069668241;0;11.28999996;50000;140000;1321;6;80;73;226.8999939;0.014835161;2.859912634;2.261763096;1;0;0;0;0
368;0.101896301;10865;0;14.85036469;0.040120512;0;10.68000031;55000;101500;1496;2;81;74;172.1999969;0.013535037;2.838493586;2.351375341;0;1;0;0;0
369;0.103756711;11053;0;14.91141033;0.00699595;0;10.28999996;0;127500;1654;2;94;75;119;0.01476399;2.850706577;2.701361179;0;0;1;0;0
370;0.113289505;13814;0;14.91858959;0.041555967;0;11.31000042;75000;116667;1590;2;90;60;118.9000015;0.016607653;2.803360462;3.377587557;0;0;0;1;0
371;0.074594878;19368;0;15.25069237;0.151890203;1;18.86000061;303750;479167;1409;4;102;59;344.3999939;0.01538993;3.109061003;3.295836926;0;0;0;0;1
372;0.075052679;22527;0;15.36137199;0.121834539;1;20.92000008;485000;490000;1498;4;128;60;488.8999939;0.016979713;3.104586601;3.321432352;1;0;0;0;0
373;0.070305489;31533;0;15.57527256;0.067727298;1;22.01000023;510000;403333;1696;4;148;61;552.0999756;0.013900749;3.044522524;3.637586117;0;1;0;0;1
374;0.08386492;101499;0;16.76979065;0.255925238;1;11.89999962;554318;0;7890;4;42;53;222.8999939;0.012015949;2.312535524;3.508555889;0;0;0;0;0
375;0.080285534;145347;0;17.21737289;0.238862708;1;9.550000191;863226;2793600;9510;17;458;58;297.7999878;0.007996212;2.312535524;3.377587557;1;0;0;0;0
376;0.085444145;190108;0;17.39830208;0.206582472;1;12.69999981;1016016;4245040;10475;11;474;59;239.3999939;0.010145675;2.306577206;3.44998765;0;1;0;0;0
377;0.088872947;60718;0;16.53829002;0.126043946;0;10.42000008;443000;5128286;5914;38;427;59;237.8999939;0.012773473;1.105256796;3.446807861;0;0;0;0;1
378;0.096484862;109958;0;16.71170235;0.126944989;1;12.35000038;581000;3259400;7711;50;516;60;295.8999939;0.017388159;1.319085598;3.613616943;1;0;0;0;1
379;0.094158858;254244;0;17.27157402;0.209578663;1;7.710000038;610000;11217966;12330;14;720;61;215.3999939;0.010738719;0.993251801;3.226844072;0;1;0;0;0
380;0.083415851;284965;0;17.32047844;0.151660502;1;13.80000019;0;3053585;13156;4;766;62;129.3999939;0.011528513;0.774727166;3.277144671;0;0;1;0;0
381;0.0841012;271092;0;17.36284637;0.191998884;1;14.57999992;400400;3266100;12444;3;822;52;177.6999969;0.011748173;1.095273376;3.328626633;0;0;0;1;0
382;0.073088646;73593;0;16.38505173;0.325763166;1;20.04999924;224040;522347;7745;7;183;55;343.1000061;0.016528763;1.015230656;3.602776766;0;0;0;0;1
383;0.066308118;79361;0;16.4819622;0.373949885;1;22.46999931;313846;606938;8207;7;189;56;448.6000061;0.017500661;1.015230656;3.563883066;1;0;0;0;0
384;0.067563728;102788;0;16.72648811;0.306164622;1;21.52000046;467461;1067604;10657;7;199;58;169.3999939;0.018152079;1.098612309;3.549617291;0;0;1;0;0
385;0.074593052;113755;0;16.73630905;0.231551901;1;18.21999931;0;1561990;9445;5;201;59;303.7000122;0.017724307;1.131402135;3.605497837;0;0;0;1;0
386;0.058687422;87768;0;16.7459259;0.364161789;1;22.72999954;512741;562533;10214;7;187;57;460.2999878;0.015351771;1.150572062;3.529297352;0;1;0;0;0
387;0.084517151;3203;0;14.0977869;0.005972952;1;11.13000011;55739;405000;728;7;40;51;236.3000031;0.012859831;1.990610361;2.766319037;1;0;0;0;0
388;0.090264566;3753;0;14.19692993;0.03502686;0;11.23999977;65871;0;745;9;47;52;157.3999939;0.016000142;1.82937634;2.839078426;0;1;0;0;0
389;0.093889587;5366;0;14.34462547;0.189412236;0;10.92000008;60000;0;890;8;52;53;100.4000015;0.015872819;1.842135668;2.8903718;0;0;1;0;0
390;0.090637192;5822;0;14.46391773;0.10741739;0;11.32999992;32500;0;927;8;61;54;97.30000305;0.016350387;1.627277851;2.778819323;0;0;0;1;0
391;0.088658512;24830;0;15.51272297;0.097128093;0;13.75;171266;346667;2092;1;139;54;192.3999939;0.013793921;1.857859254;3.572345734;0;0;0;0;0
392;0.088530846;31805;0;15.77207375;0.084093653;0;12.28999996;0;986667;2570;1;139;55;302.2000122;0.013980415;1.731655598;3.411147595;1;0;0;0;0
393;0.104682654;1180;0;13.97293282;0.244850442;0;13.72000027;20000;0;575;6;33;57;223.6999969;0.017590068;3.858411312;-0.510825634;0;0;0;0;0
394;0.103403412;1561;0;14.45778465;0.194631413;0;11.31999969;0;0;830;11;57;58;236.6999969;0.016351553;3.853758097;-0.356674939;1;0;0;0;0
395;0.111761004;2421;0;14.57231712;0.200574353;0;10.61999989;22000;0;863;12;56;59;180.8999939;0.014180427;3.712107658;1.648658633;0;1;0;0;0
396;0.113891669;3355;0;14.66737652;0.186725184;0;14.39999962;77133;0;950;13;75;60;120.5999985;0.020133387;3.794814825;1.902107477;0;0;1;0;0
397;0.103811517;3953;0;14.83116055;0.099883817;0;13.67000008;103065;0;972;2;75;61;134.6000061;0.018048225;3.744550705;2.104134083;0;0;0;1;0
398;0.095056042;4626;0;13.83516693;0.062744461;0;7.699999809;0;0;405;1;32;56;92.19999695;0.011618364;3.306153774;0.095310181;0;0;0;1;0
399;0.088635109;3920;0;13.8382864;0.146676019;0;12.18999958;15000;0;392;1;34;55;107.5;0.010463942;3.258096457;0.095310181;0;0;1;0;0
400;0.097200654;5254;0;14.24555492;0.021729302;0;13.07999992;95000;333474;638;11;38;47;217.8000031;0.013282162;2.720637322;1.840549588;0;0;0;0;0
401;0.101640426;6992;0;14.47730827;0.09250395;0;13.19999981;105000;71510;814;10;65;48;240.6000061;0.014527874;2.727199078;1.757857919;1;0;0;0;0
402;0.101584487;10782;0;14.73836231;0.019876357;0;12.64000034;80000;134999;1000;13;66;49;168.1999969;0.012763183;2.26488328;1.887069702;0;1;0;0;0
403;0.09741389;12395;0;14.79610729;0.054227475;0;12.80000019;1.00E+06;0;1050;12;69;50;107.0999985;0.012821229;2.23857975;2.272125959;0;0;1;0;0
404;0.085906826;24228;0;15.52583981;0.11149253;0;15.09000015;229029;124167;2802;24;131;52;239.3999939;0.01395354;2.914522171;2.8903718;0;0;0;0;0
405;0.094538868;37239;0;15.74518299;0.054825641;0;16.14999962;319140;641667;3206;28;160;53;393.7999878;0.015557583;2.914522171;2.631888866;1;0;0;0;0
406;0.086014018;1707;0;14.0038805;0.163849309;0;15.81999969;190000;0;471;1;19;38;194.8999939;0.019158769;4.173155785;-1.203972817;0;1;0;0;0
407;0.075753868;1953;0;14.13019753;0.172165766;0;11.89999962;165000;0;467;1;20;39;124.8000031;0.014804016;4.163870812;0.262364268;0;0;1;0;0
408;0.077523686;2368;0;14.22660542;0.19889915;0;11.77000046;75000;58800;462;1;21;40;126.5999985;0.014120286;4.195546627;0.262364268;0;0;0;1;0
409;0.085922837;17566;0;15.24933624;0.085371435;0;13.18000031;144760;415199;2030;2;134;55;262.2999878;0.013676727;1.940179467;2.370243788;1;0;0;0;0
410;0.08746367;22600;0;15.46756268;0.138801664;0;12.56999969;184000;371000;2338;1;146;56;196.8000031;0.013785067;1.948763251;2.397895336;0;1;0;0;0
411;0.085883282;27734;0;15.57085991;0.028063417;0;14.47000027;308880;346260;2606;1;153;57;186.8000031;0.014594844;1.795087218;2.251291752;0;0;1;0;0
412;0.087139323;44262;0;16.019804;0;0;9.760000229;325969;326575;3869;1;206;58;151.1000061;0.010924729;1.880990624;2.370243788;0;0;0;1;0
413;0.098975815;6491;0;14.16682434;0.320972204;0;11.13000011;101835;152011;630;1;31;53;137.3999939;0.011671205;3.421000004;2.587764025;0;0;0;0;0
414;0.103147298;7441;0;14.22734165;0.335692942;0;12.14999962;127520;90104;671;2;31;54;211;0.012242486;3.427514792;2.646174908;1;0;0;0;0
415;0.104991145;8345;0;14.2822361;0.314144492;0;12.53999996;141866;240745;621;2;33;55;175.8999939;0.012605008;3.369706631;2.617395878;0;1;0;0;0
416;0.10233701;9072;0;14.37209702;0.317138821;0;12.97000027;66000;85833;586;2;31;56;143;0.014057956;3.286160469;2.501435995;0;0;1;0;0
417;0.098876908;9851;0;14.40548897;0.268582285;0;2.539999962;138937;184164;604;1;29;57;155.1999969;0.012029713;3.380994558;2.541601896;0;0;0;1;0
418;0.083922342;24240;0;15.55356026;0.048965354;0;13.11999989;0;0;2308;21;112;49;269;0.01449111;1.33236599;2.797281265;1;0;0;0;0
419;0.080274977;25290;0;15.63376141;0.131763578;0;12.64000034;217802;0;2174;17;111;50;269;0.013005365;1.220829964;2.77258873;0;1;0;0;0
420;0.070503324;30388;0;15.75984001;0.100169309;0;16.5;289448;0;2942;18;119;51;232.6999969;0.012504458;1.229640603;2.895911932;0;0;1;0;0
421;0.071312122;38768;0;15.98833942;0.018915545;0;10.55000019;0;0;2873;5;159;52;240.6000061;0.009674154;1.124929547;2.660259485;0;0;0;1;0
422;0.090071566;5104;0;13.89229393;0.041053593;0;5.519999981;37760;5061;405;5;27;47;142.8999939;0.005848262;2.528125763;0.641853869;0;0;0;1;0
423;0.115407176;6473;0;13.82959366;0.377446681;0;12.5;7350;473667;454;6;22;56;205.1999969;0.013944229;2.116255522;1.52605629;1;0;0;0;0
424;0.120318875;8450;0;13.85452652;0.351446986;0;11.19999981;0;0;443;6;23;58;181.3000031;0.013024783;2.095561028;1.774952292;0;0;1;0;0
425;0.104138441;8532;0;14.00178432;0.231370434;0;11.60999966;0;0;456;6;23;59;190.1000061;0.011194835;2.11263442;1.887069702;0;0;0;1;0
426;0.101079166;3389;0;13.78611374;0.033053529;0;11.27999973;9754;0;589;1;41;62;214.8999939;0.014413546;1.646733642;0.641853869;1;0;0;0;0
427;0.098796383;4184;0;13.87696171;0.004000455;0;11.18999958;0;0;481;1;41;63;191.8999939;0.013555844;1.711994529;1.098612309;0;1;0;0;0
428;0.099822089;5209;0;13.96647835;0.024908874;0;13.18999958;47336;0;511;2;41;64;130.8999939;0.015399511;1.710187793;1.335001111;0;0;1;0;0
429;0.100385331;5341;0;14.00773335;0.061316568;0;9.489999771;0;0;581;1;41;55;95.59999847;0.015097282;1.710187793;1.19392252;0;0;0;1;0
430;0.111342408;4092;0;13.89105892;0.089434616;0;11.14000034;72613;0;433;5;18;42;229.6999969;0.015489465;2.766319037;1.098612309;1;0;0;0;0
431;0.101955541;6169;0;14.16459179;0.214642763;0;12.75;60241;122483;533;3;28;56;179.8000031;0.012344782;2.541601896;0.875468731;0;0;0;0;0
432;0.103082821;8196;0;14.22164059;0.178490028;0;10.85999966;0;0;550;3;27;57;229.6000061;0.011738864;2.41591382;1.360976577;1;0;0;0;0
433;0.118990801;6963;0;13.82498074;0.110028081;0;12.14999962;100240;0;462;1;33;58;126.5999985;0.012779404;3.250374556;0;0;0;0;1;0
434;0.065528512;7244;0;14.51063156;0.289902657;0;5.320000172;70000;170125;881;3;52;39;216.5;0.012856096;2.297572613;2.525728703;0;0;0;0;0
435;0.071288988;7776;0;14.56457043;0.375603706;0;17.03000069;125000;471170;895;2;49;40;314.3999939;0.017548844;1.987874389;3.226844072;1;0;0;0;0
436;0.071261622;2121;0;13.87921429;0.196346894;1;19.06999969;225000;72625;210;1;5;52;270;0.016955705;3.520460844;2.128231764;0;0;0;0;0
437;0.071625285;2631;0;14.07781219;0.209591687;1;17.77000046;225000;244380;242;1;5;53;312.7999878;0.014560918;3.520460844;2.174751759;1;0;0;0;0
438;0.07676477;3149;0;14.17322445;0.22957547;1;18.09000015;210000;166000;249;2;6;54;256.3999939;0.015837131;3.484312296;2.47653842;0;1;0;0;0
439;0.072104588;3554;0;14.26093292;0.287357569;0;19.26000023;250000;65620;286;2;7;55;178;0.016956741;3.462605953;2.67414856;0;0;1;0;0
440;0.074778162;3840;0;14.45162201;0.314395964;0;18.06999969;225000;111440;292;3;8;56;221.8999939;0.014802652;3.658420324;2.839078426;0;0;0;1;0
441;0.103927687;7307;0;14.04824066;0.152105197;0;14.43000031;0;0;590;8;19;59;201.1000061;0.014355318;2.493205547;0.993251801;0;0;0;0;0
442;0.094200924;8275;0;14.26881886;0.202640086;0;14.31999969;0;0;690;9;23;60;235.6999969;0.012707903;2.564949274;1.163150787;1;0;0;0;0
443;0.100465007;9687;0;14.33825302;0.108289406;0;14.51000023;0;44274;744;10;27;61;187.8999939;0.013625851;2.560323238;1.280933857;0;1;0;0;0
444;0.103670776;11210;0;14.35979176;0.08545877;0;14.84000015;11120;0;727;9;25;62;141;0.014186167;2.521720648;1.481604576;0;0;1;0;0
445;0.111825429;12808;0;14.37730312;0.112521052;0;15.39000034;5645;32503;706;9;25;48;162.6999969;0.014625268;2.499795198;1.808288813;0;0;0;1;0
446;0.0774161;18073;0;15.40370178;0.35896647;0;15.31999969;250000;625167;2306;3;46;69;219.5;0.014654682;1.890095353;4.123903275;0;0;0;0;0
447;0.077953316;21463;0;15.47165966;0.370728195;0;16.12999916;175000;240940;2546;2;60;51;304.2999878;0.015470605;1.945910096;4.166665077;1;0;0;0;0
448;0.074565545;30476;0;15.74394989;0.348455906;0;15.43999958;275000;724695;3095;2;79;52;244.5;0.014282211;1.95727396;3.985273361;0;1;0;0;0
449;0.072610728;36013;0;15.76345825;0.304586649;0;18.68000031;3.00E+05;1155000;3336;2;80;53;203.6000061;0.017057773;1.991975546;4.091005802;0;0;1;0;0
450;0.074236654;11338;0;15.42251968;0.277958751;0;15.10000038;1.00E+06;0;1386;4;93;56;179.3000031;0.013837762;3.117064476;1.629240513;0;1;0;0;0
451;0.065187894;17128;0;15.50593948;0.279806316;0;17.87999916;1.00E+06;0;1510;4;93;57;172.3000031;0.01378471;3.08922267;1.41098702;0;0;1;0;0
452;0.071133316;21040;0;15.5837822;0.278786004;0;20.92000008;1.00E+06;0;1512;4;95;58;229.5;0.014056308;3.08922267;1.568615913;0;0;0;1;0
453;0.067618191;2775;0;13.98346043;0.283421695;0;17.62000084;87782;0;461;1;15;56;348.7999878;0.016769284;3.238678455;3.173878431;1;0;0;0;0
454;0.078731783;4105;0;14.16356945;0.264420003;0;17.48999977;64801;0;618;2;21;57;253.8000031;0.021378012;2.965273142;3.407841921;0;1;0;0;0
455;0.08266139;5227;0;14.47050476;0.297981799;0;18.07999992;74013;0;743;1;24;59;298.6000061;0.025847072;2.904712915;3.706228018;0;0;0;1;0
456;0.068712644;4501;0;14.48746109;0.284662873;0;17.01000023;51047;0;708;2;22;58;170.8999939;0.020247154;2.971951723;3.443618059;0;0;1;0;0
457;0.082854301;1974;0;13.89065266;0.057429384;0;16.56999969;132000;0;467;1;21;67;183.6999969;0.01583619;3.920387983;3.194583178;0;1;0;0;0
458;0.104136512;3232;0;14.02299404;0.186038747;0;16.11000061;3.00E+05;0;534;1;15;66;236.1999969;0.016563775;2.880882502;3.671224594;0;0;0;0;0
459;0.104346916;4807;0;14.14902306;0.213513076;0;15.61999989;1.00E+05;0;564;1;15;67;308.2999878;0.018107077;2.880882502;3.781914234;1;0;0;0;0
460;0.100701347;6772;0;14.38214779;0.270944148;0;13.10000038;0;845339;727;1;20;68;211.1999969;0.019096309;2.776331663;3.711130142;0;1;0;0;0
461;0.088739045;7437;0;14.56725216;0.276833952;0;16.81999969;250000;0;888;1;26;69;174.6000061;0.017795622;2.679650784;3.76120019;0;0;1;0;0
462;0.093856096;8541;0;14.70179462;0.261998594;0;17.43000031;70000;0;935;1;26;70;261.5;0.018870227;2.700017929;3.877431631;0;0;0;1;0
463;0.066013545;1477;0;13.89543247;0.072844215;0;16.09000015;268800;0;230;1;17;75;135.8999939;0.012463049;3.577109575;2.509599209;0;0;0;1;0
464;0.056297388;61357;0.047731869;17.26626205;0.000152804;1;17.43000031;640406;3175000;14286;1;6;56;368.1000061;0.014786034;0.198850855;4.235554695;0;0;0;0;1
465;0.052528195;69090;0.041346926;17.45244217;0.000193337;1;20.56999969;1372275;0;16751;1;6;57;469.2000122;0.015968761;0.418710321;4.131961346;1;0;0;0;0
466;0.049093992;85314;0.063848384;17.66739273;0.365620643;1;20.25;895372;3097362;19207;1;5;58;578.0999756;0.015007417;0.418710321;4.213607788;0;1;0;0;0
467;0.043546651;96295;0.054639485;17.92472649;0.285765857;1;24.96999931;1197000;2886708;19666;1;1;59;406.8999939;0.015850911;0.662687957;4.254193306;0;0;1;0;0
468;0.047077719;111309;0.032642745;18.05393219;0.357343972;1;20.30999947;1168200;5077697;17313;1;1;58;495.7999878;0.013722073;0.336472243;4.291828156;0;0;0;1;0
469;0.08867909;12683;0;15.15980244;0.054660317;0;10.14000034;380000;338550;1468;5;66;60;234;0.01072802;2.650421143;3.624341011;1;0;0;0;1
470;0.090417914;23126;0.001437087;15.59061146;0.023592256;0;10.68999958;520000;0;1912;4;72;61;170.1999969;0.010397438;2.714694738;3.777348042;0;1;0;0;1
471;0.079192534;247515;0.258765549;17.9475708;0.395913631;1;13.71000004;1800000;1945423;21990;12;547;54;271.2999878;0.015045545;0.662687957;4.094344616;0;0;0;0;1
472;0.079192534;247515;0.258765549;17.9475708;0.395913631;1;11.80000019;212421;140648;1947;6;106;49;239.3999939;0.015045545;1.644805074;2.8903718;0;0;0;0;1
473;0.066558756;291262;0.228314266;18.05349731;0.277997166;1;18.84000015;2500000;3816048;21500;6;538;55;343.1000061;0.015956458;0.131028265;4.20618391;1;0;0;0;1
474;0.066558756;291262;0.228314266;18.05349731;0.277997166;1;15.38000011;234600;255141;1924;6;95;50;280.7000122;0.015956458;1.774952292;2.975529671;1;0;0;0;1
475;0.065530784;340748;0.288889647;18.11297607;0.218598008;1;16.90999985;1900000;5261107;24500;6;438;56;258.7000122;0.01658145;0.122217633;4.239886761;0;1;0;0;1
476;0.065530784;340748;0.288889647;18.11297607;0.218598008;1;11.98999977;157803;306670;2767;1;145;51;277.7999878;0.01658145;1.774952292;3.049273014;0;1;0;0;1
477;0.086671442;456817;0.002273328;18.2646656;0.413365632;1;16.20999908;2100000;2309500;34511;3;1246;57;252.8999939;0.016092444;0.019802628;4.039536476;0;0;0;0;0
478;0.093754962;466883;0.002872093;18.2662487;0.383013666;1;18.14999962;2800000;24197332;32317;6;1196;58;279.3999939;0.019286448;0.966983855;3.981549025;1;0;0;0;0
479;0.089991778;568000;0.002813148;18.46521378;0.401142001;1;18.05999947;3400000;0;35612;6;1151;59;289;0.019033227;0.867100477;4.10594368;0;1;0;0;0
480;0.090085171;1112000;0.158568904;19.00579071;0.383563846;1;22.48999977;5.00E+06;11078333;53026;3;1220;61;224.8999939;0.02537893;0.727548599;4.157319546;0;0;0;1;1
481;0.080270805;736000;0.137833282;19.06616974;0.3739748;1;14.07999992;4.00E+06;0;59157;9;1578;60;160.8999939;0.017310636;0.727548599;3.985273361;0;0;1;0;1
482;0.081880257;18892;0;14.4995327;0.258294225;0;17.54999924;328149;0;923;3;47;57;323.2999878;0.011998992;1.238374233;3.526360512;1;0;0;0;0
483;0.089618735;25483;0;15.1449194;0.152906686;0;17.20999908;0;1132157;1551;3;85;49;238.1000061;0.015430792;1.722766638;3.795489073;0;0;0;1;0
484;0.093518943;22815;0;15.16348076;0.131477132;0;-0.670000017;211250;0;1689;4;91;48;207.5;0.001765896;1.479329228;3.737669706;0;0;1;0;0
485;0.101835944;6715;0;14.55623341;0.144035712;0;10.14999962;0;228107;1040;2;65;57;170.1000061;0.012058441;2.332143784;3.613616943;1;0;0;0;0
486;0.069856532;4626;0;13.91607475;0.05363562;0;13.44999981;121000;137521;362;1;13;55;199.5;0.011932592;2.36649847;2.862200975;0;0;1;0;0
487;0.073126413;6630;0;14.01404476;0.0912387;0;16.13999939;150000;150009;351;1;13;56;217;0.01138639;2.324346542;2.77258873;0;0;0;1;0
488;0.080955587;371477;0.026850978;17.63653374;0.450196743;1;16.69000053;335808;1457505;19114;4;602;50;313.8999939;0.017460145;1.275362849;3.891820192;0;0;0;0;0
489;0.095892645;34730;0;15.59869766;0.246259064;1;13.10000038;200505;291300;2864;1;96;53;227.5;0.011214553;1.316408277;3.025290966;0;0;0;0;0
490;0.079850793;2396;0;13.82053471;0.197940975;0;12.03999996;125000;0;379;2;30;55;153;0.014886019;3.329343319;2.332143784;0;0;0;0;0
491;0.077061281;3322;0;14.10422993;0.208022371;0;12.89000034;125000;324998;448;2;30;56;253.1000061;0.013875601;3.317090988;2.451004982;1;0;0;0;0
492;0.080608614;4661;0;14.30863094;0.053208772;0;9.039999962;175000;349174;635;2;32;57;169.1000061;0.012151448;3.311272621;2.917770624;0;1;0;0;0
493;0.084477097;7276;0;14.12153339;0.010468972;0;15.59000015;169050;273348;572;1;49;58;190.8999939;0.015027102;2.312535524;1.808288813;0;0;0;0;0
494;0.080285355;8636;0;14.24363518;0.012859291;0;15.64999962;191737;439738;595;1;51;59;292.8999939;0.014323729;2.341805697;1.824549317;1;0;0;0;0
495;0.072012782;9807;0;14.40971851;0.057645336;0;16.38999939;201325;509206;637;1;52;60;257.2999878;0.01305921;2.041220427;2.557227373;0;1;0;0;0
496;0.065864205;14487;0;14.62307167;0.1895888;0;17.89999962;211391;374158;715;1;60;61;246.1000061;0.013060374;2.140066147;2.484906673;0;0;1;0;0
497;0.070617884;14699;0;14.73679161;0.106879264;0;18.98999977;153333;256035;786;2;60;58;230.5;0.012424637;2.251291752;2.484906673;0;0;0;1;0
498;0.106263191;27150;0;15.3135252;0.063514128;1;14.75;17222;109404;1925;11;124;57;272.7000122;0.014065909;1.648658633;2.541601896;1;0;0;0;0
499;0.103665792;36477;0;15.58506203;0.004722043;0;15.06000042;19074;177824;2331;11;147;59;235.3000031;0.013566287;1.539015412;2.484906673;0;1;0;0;0
500;0.101201333;39575;0;15.61887264;0.033178151;0;15.78999996;21296;149356;2372;11;153;59;179.8000031;0.014617087;1.495148778;2.557227373;0;0;1;0;1
501;0.103381522;43140;0;15.69820023;0.059673071;0;16.63999939;22556;138698;2438;10;160;60;221.6000061;0.014167829;1.490654349;2.923161507;0;0;0;1;1
502;0.096325398;15400;0;14.92685795;0.163553402;0;10.56999969;67448;284135;1378;8;89;61;170;0.010128846;1.054311991;3.157000303;0;0;0;0;0
503;0.09836854;17812;0;15.07535934;0.096391462;0;12.30000019;71750;80673;1557;9;103;62;234.1999969;0.011431856;1.075002432;2.975529671;1;0;0;0;0
504;0.096239276;20037;0;15.21788216;0.036178909;0;12.07999992;33985;490215;1680;10;113;63;168.3999939;0.011465925;0.908258557;2.714694738;0;1;0;0;0
505;0.093812794;22918;0;15.27658939;0.024703952;0;10.72999954;0;322860;1713;10;118;63;123.5999985;0.010318503;0.815364838;3.126760483;0;0;1;0;0
